timepoint,zone,gross_load
1,301,64.65193457368422
1,302,58.06701531154971
1,303,107.75322428947369
1,304,44.29854776345028
1,305,42.50266069195906
1,306,81.41354724093567
1,307,74.82862797880118
1,308,102.365563075
1,309,104.76007917032162
1,310,116.73265964692985
1,311,0.0
1,312,0.0
1,313,158.63669131505847
1,314,116.13403062309942
1,315,189.76540055423973
1,316,59.86290238304094
1,317,0.0
1,318,199.3434649355263
1,319,108.35185331330409
1,320,76.6245150502924
1,321,0.0
1,322,0.0
1,323,0.0
1,324,0.0
1,325,0.0
2,301,60.351525634736845
2,302,54.204610986754396
2,303,100.58587605789474
2,304,41.35197126824561
2,305,39.67554000061404
2,306,75.99821746596491
2,307,69.85130281798246
2,308,95.55658225500001
2,309,97.79182394517544
2,310,108.96803239605264
2,311,0.0
2,312,0.0
2,313,148.08476197412278
2,314,108.40922197350879
2,315,177.1429039464035
2,316,55.88104225438596
2,317,0.0
2,318,186.08387070710523
2,319,101.14468648043858
2,320,71.52773408561403
2,321,0.0
2,322,0.0
2,323,0.0
2,324,0.0
2,325,0.0
3,301,55.20603963789474
3,302,49.58320226736842
3,303,92.01006606315791
3,304,37.82636049263158
3,305,36.29285939157895
3,306,69.51871658105263
3,307,63.895879210526296
3,308,87.40956276000001
3,309,89.45423089473684
3,310,99.67757156842104
3,311,0.0
3,312,0.0
3,313,135.4592639263158
3,314,99.16640453473684
3,315,162.03994967789475
3,316,51.11670336842105
3,317,0.0
3,318,170.2186222168421
3,319,92.5212330968421
3,320,65.42938031157892
3,321,0.0
3,322,0.0
3,323,0.0
3,324,0.0
3,325,0.0
4,301,49.88927335894737
4,302,44.80795847979531
4,303,83.14878893157895
4,304,34.183391005204676
4,305,32.79757785634503
4,306,62.82352941497076
4,307,57.74221453581871
4,308,78.99134948499999
4,309,80.83910035014618
4,310,90.07785467587719
4,311,0.0
4,312,0.0
4,313,122.41349481593566
4,314,89.61591695959062
4,315,146.43425606283623
4,316,46.193771628654964
4,317,0.0
4,318,153.82525952342107
4,319,83.61072664786549
4,320,59.12802768467836
4,321,0.0
4,322,0.0
4,323,0.0
4,324,0.0
4,325,0.0
5,301,46.57407990000001
5,302,41.83042361388889
5,303,77.6234665
5,304,31.911869561111107
5,305,30.618145119444446
5,306,58.648841355555554
5,307,53.905185069444435
5,308,73.742293175
5,309,75.46725909722223
5,310,84.09208870833334
5,311,0.0
5,312,0.0
5,313,114.27899234722224
5,314,83.66084722777778
5,315,136.7035493361111
5,316,43.124148055555544
5,317,0.0
5,318,143.603413025
5,319,78.05470798055553
5,320,55.19890951111111
5,321,0.0
5,322,0.0
5,323,0.0
5,324,0.0
5,325,0.0
6,301,44.75794275157895
6,302,40.19926339725146
6,303,74.59657125263159
6,304,30.667479292748535
6,305,29.424203105204672
6,306,56.36185383532163
6,307,51.80317448099415
6,308,70.86674268999998
6,309,72.52444427339181
6,310,80.81295219035088
6,311,0.0
6,312,0.0
6,313,109.8227298997076
6,314,80.39852679450291
6,315,131.37285048380116
6,316,41.44253958479532
6,317,0.0
6,318,138.0036568173684
6,319,75.01099664847952
6,320,53.046450668538
6,321,0.0
6,322,0.0
6,323,0.0
6,324,0.0
6,325,0.0
7,301,43.46697075157895
7,302,39.03977928614035
