timepoint,zone,gross_load
5,310,95.99972477105263
5,311,0.0
5,312,0.0
5,313,130.46116443245614
5,314,95.50741849017543
5,315,156.06109103807015
5,316,49.2306280877193
5,317,0.0
5,318,163.93799153210526
5,319,89.1074368387719
5,320,63.0152039522807
5,321,0.0
5,322,0.0
5,323,0.0
5,324,0.0
5,325,0.0
6,301,54.0311418663158
6,302,48.52797000956141
6,303,90.05190311052633
6,304,37.021337945438596
6,305,35.5204728935965
6,306,68.03921568350877
6,307,62.53604382675439
6,308,85.549307955
6,309,87.55046135745613
6,310,97.55622836973686
6,311,0.0
6,312,0.0
6,313,132.5764129127193
6,314,97.05594001912281
6,315,158.59140714464914
6,316,50.028835061403505
6,317,0.0
6,318,166.5960207544737
6,319,90.55219146114035
6,320,64.03690887859649
6,321,0.0
6,322,0.0
6,323,0.0
6,324,0.0
6,325,0.0
7,301,53.98301352947369
7,302,48.48474363295322
7,303,89.97168921578947
7,304,36.988361122046776
7,305,35.48883296845029
7,306,67.97860962970759
7,307,62.480339733187144
7,308,85.47310475500001
7,309,87.47247562646199
7,310,97.46932998377194
7,311,0.0
7,312,0.0
7,313,132.45832023435676
7,314,96.96948726590644
7,315,158.45014156336256
7,316,49.984271786549705
7,317,0.0
7,318,166.44762504921053
7,319,90.47153193365496
7,320,63.97986788678363
7,321,0.0
7,322,0.0
7,323,0.0
7,324,0.0
7,325,0.0
8,301,53.081314875789474
8,302,47.67488465695906
8,303,88.4688581263158
8,304,36.37053056304094
8,305,34.896049594269
8,306,66.84313725099416
8,307,61.43670703216373
8,308,84.04541522
8,309,86.01138984502923
8,310,95.84126297017546
8,311,0.0
8,312,0.0
8,313,130.24581890818712
8,314,95.34976931391812
8,315,155.80348903356727
8,316,49.14936562573099
8,317,0.0
8,318,163.66738753368418
8,319,88.96035178257308
8,320,62.91118800093566
8,321,0.0
8,322,0.0
8,323,0.0
8,324,0.0
8,325,0.0
9,301,52.1682919168421
9,302,46.85485477716373
9,303,86.94715319473683
9,304,35.744940757836254
9,305,34.29582153792398
9,306,65.69340463602339
9,307,60.37996749634502
9,308,82.59979553500001
9,309,84.53195449488304
9,310,94.19274929429825
9,311,0.0
9,312,0.0
9,313,128.00553109225146
9,314,93.70970955432746
9,315,153.123597570731
9,316,48.303973997076014
9,317,0.0
9,318,160.85223341026315
9,319,87.43019293470762
9,320,61.8290867162573
9,321,0.0
9,322,0.0
9,323,0.0
9,324,0.0
9,325,0.0
10,301,51.33312361578948
10,302,46.10474991418129
10,303,85.55520602631579
10,304,35.172695810818716
10,305,33.74677571038011
10,306,64.64171121988305
10,307,59.41333751827486
10,308,81.27744572499999
10,309,83.17867252558479
10,310,92.68480652850877
10,311,0.0
10,312,0.0
10,313,125.95627553874267
10,314,92.20949982836258
10,315,150.672223946345
10,316,47.530670014619886
10,317,0.0
10,318,158.27713114868416
10,319,86.03051272646196
10,320,60.83925761871345
10,321,0.0
10,322,0.0
10,323,0.0
10,324,0.0
10,325,0.0
11,301,51.98144070631579
11,302,46.687034708450284
11,303,86.63573451052632
11,304,35.6169130765497
11,305,34.172984168040934
11,306,65.45811051906433
11,307,60.16370452119884
11,308,82.30394778499999
11,309,84.22918632967834
11,310,93.85537905307017
11,311,0.0
11,312,0.0
11,313,127.54705358494152
11,314,93.37406941690057
11,315,152.57515466576024
11,316,48.13096361695906
11,317,0.0
11,318,160.2761088444737
11,319,87.1170441466959
11,320,61.6076334297076
11,321,0.0
11,322,0.0
11,323,0.0
11,324,0.0
11,325,0.0
12,301,58.144699591578956
12,302,52.222554262807016
12,303,96.9078326526316
12,304,39.83988675719298
12,305,38.224756212982456
12,306,73.21925133754387
12,307,67.29710600877193
12,308,92.06244102
12,309,94.2159484122807
12,310,104.98348537368422
12,311,0.0
12,312,0.0
12,313,142.6698647385965
12,314,104.44510852561403
12,315,170.6654608382456
12,316,53.83768480701753
12,317,0.0
12,318,179.27949040736846
12,319,97.44620950070174
12,320,68.91223655298245
12,321,0.0
12,322,0.0
12,323,0.0
12,324,0.0
12,325,0.0
13,301,59.826360492631586
13,302,53.73293488690057
13,303,99.71060082105264
13,304,40.99213589309941
13,305,39.33029254608187
13,306,75.33689839812864
13,307,69.24347279239765
13,308,94.72507078
13,309,96.94086190935673
13,310,108.01981755614037
13,311,0.0
13,312,0.0
13,313,146.79616231988305
13,314,107.46586977380115
13,315,175.60144700152046
13,316,55.394778233918124
13,317,0.0
13,318,184.4646115189474
13,319,100.2645486033918
13,320,70.90531613941518
13,321,0.0
13,322,0.0
13,323,0.0
13,324,0.0
13,325,0.0
14,301,58.45045611789475
14,302,52.497168920701746
14,303,97.41742686315791
14,304,40.049386599298245
14,305,38.42576281824561
14,306,73.60427807438596
14,307,67.650990877193
14,308,92.54655552000001
14,309,94.71138722807017
14,310,105.53554576842104
14,311,0.0
14,312,0.0
14,313,143.4201006596491
14,314,104.99433784140349
14,315,171.5629128645614
14,316,54.12079270175439
14,317,0.0
14,318,180.22223969684214
14,319,97.95863479017544
14,320,69.2746146582456
14,321,0.0
14,322,0.0
14,323,0.0
14,324,0.0
14,325,0.0
15,301,56.767379674736866
15,302,50.98551693008772
15,303,94.61229945789474
15,304,38.89616755491229
15,305,37.3192958972807
15,306,71.48484847929825
15,307,65.70298573464912
15,308,89.88168448500001
15,309,91.98418002850877
15,310,102.49665774605266
15,311,0.0
15,312,0.0
15,313,139.29032975745613
15,314,101.97103386017544
15,315,166.62277182307017
15,316,52.56238858771929
15,317,0.0
15,318,175.03275399710526
15,319,95.13792334377193
15,320,67.2798573922807
15,321,0.0
15,322,0.0
15,323,0.0
15,324,0.0
15,325,0.0
16,301,54.35671594736843
16,302,48.82038376754386
16,303,90.59452657894737
16,304,37.24441648245614
16,305,35.734507706140356
16,306,68.44919785964913
16,307,62.912865679824556
16,308,86.06480025
16,309,88.07801195175439
16,310,98.14407046052634
16,311,0.0
16,312,0.0
16,313,133.37527524122808
16,314,97.64076753508772
16,315,159.54702736403507
16,316,50.33029254385965
16,317,0.0
16,318,167.59987417105262
16,319,91.09782950438597
16,320,64.42277445614035
16,321,0.0
16,322,0.0
16,323,0.0
16,324,0.0
16,325,0.0
17,301,51.02736709263158
17,302,45.83013525912279
17,303,85.04561182105262
17,304,34.96319597087719
17,305,33.54576910719299
17,306,64.25668448701754
17,307,59.05945265350875
17,308,80.79333122999999
17,309,82.68323371491229
17,310,92.1327461394737
17,311,0.0
17,312,0.0
17,313,125.20603962543858
17,314,91.66027051824558
17,315,149.77477192929823
17,316,47.24756212280702
17,317,0.0
17,318,157.33438186894736
17,319,85.5180874422807
17,320,60.47687951719298
17,321,0.0
17,322,0.0
17,323,0.0
17,324,0.0
17,325,0.0
18,301,48.054734191578945
18,302,43.16027052391812
18,303,80.09122365263158
18,304,32.926391946081864
18,305,31.59153821853801
18,306,60.5133689819883
18,307,55.61890531432747
18,308,76.08666247000001
18,309,77.86646744005847
18,310,86.76549229035089
18,311,0.0
18,312,0.0
18,313,117.91207926637428
18,314,86.32054104783624
18,315,141.0495438771345
18,316,44.49512425146199
18,317,0.0
18,318,148.16876375736842
18,319,80.5361748951462
18,320,56.953759041871336
18,321,0.0
18,322,0.0
18,323,0.0
18,324,0.0
18,325,0.0
19,301,45.25479710842106
19,302,40.64551221774854
19,303,75.42466184736843
19,304,31.007916537251457
19,305,29.75083883979532
19,306,56.98752228467836
19,307,52.37823739400585
19,308,71.65342875499998
19,309,73.32953235160818
19,310,81.71005033464913
19,311,0.0
19,312,0.0
19,313,111.04186327529237
19,314,81.29102443549708
19,315,132.83121003119882
19,316,41.90258991520468
19,317,0.0
19,318,139.53562441763157
19,319,75.84368774652046
19,320,53.63531509146198
19,321,0.0
19,322,0.0
19,323,0.0
19,324,0.0
19,325,0.0
20,301,43.57030512947369
20,302,39.13258886628655
20,303,72.61717521578947
20,304,29.85372758871345
20,305,28.64344133511696
20,306,54.866310163040936
20,307,50.42859389985379
20,308,68.986316455
20,309,70.60003145979532
20,310,78.66860648377192
20,311,0.0
20,312,0.0
20,313,106.90861906769005
20,314,78.2651777325731
20,315,127.88691413002921
20,316,40.34287511988304
20,317,0.0
20,318,134.34177414921052
20,319,73.0206039669883
20,320,51.63888015345029
20,321,0.0
20,322,0.0
20,323,0.0
20,324,0.0
20,325,0.0
21,301,42.73938344842105
21,302,38.38629809719298
21,303,71.23230574736841
21,304,29.284392362807015
21,305,28.097187267017542
21,306,53.81996434245614
21,307,49.466878991228064
21,308,67.67069046
21,309,69.25363058771929
21,310,77.16833122631577
21,311,0.0
21,312,0.0
21,313,104.86978346140351
21,314,76.77259619438595
21,315,125.44800512175438
21,316,39.57350319298245
21,317,0.0
21,318,131.77976563263158
21,319,71.62804077929822
21,320,50.65408408701754
21,321,0.0
21,322,0.0
21,323,0.0
21,324,0.0
21,325,0.0
22,301,42.16042781052631
22,302,37.8663101631579
22,303,70.26737968421054
22,304,28.887700536842107
22,305,27.716577542105266
22,306,53.09090909473684
22,307,48.79679144736841
22,308,66.75401069999998
22,309,68.31550802631578
22,310,76.12299465789472
22,311,0.0
22,312,0.0
22,313,103.44919786842104
22,314,75.7326203263158
22,315,123.74866311052631
22,316,39.03743315789474
22,317,0.0
22,318,129.9946524157895
22,319,70.65775401578946
22,320,49.96791444210526
22,321,0.0
22,322,0.0
22,323,0.0
22,324,0.0
22,325,0.0
23,301,42.00471846315789
23,302,37.726460101169586
23,303,70.00786410526315
23,304,28.78101079883041
23,305,27.614213063742692
23,306,52.894830657309946
23,307,48.61657229532164
23,308,66.5074709
23,309,68.06320121345028
23,310,75.84185278070176
23,311,0.0
23,312,0.0
23,313,103.0671332660819
23,314,75.45292020233917
23,315,123.29162734093565
23,316,38.89325783625731
23,317,0.0
23,318,129.51454859473685
23,319,70.39679668362572
23,320,49.783370030409344
23,321,0.0
23,322,0.0
23,323,0.0
23,324,0.0
23,325,0.0
24,301,42.02453601789474
24,302,37.74425920125731
24,303,70.04089336315789
24,304,28.794589493742688
24,305,27.627241271023394
24,306,52.91978609660819
24,307,48.63950927997075
24,308,66.53884869499998
24,309,68.09531299195906
24,310,75.8776344767544
24,311,0.0
24,312,0.0
24,313,103.11575967353802
24,314,75.48851840251461
24,315,123.34979553400585
24,316,38.9116074239766
24,317,0.0
24,318,129.5756527218421
24,319,70.43000943739766
24,320,49.80685750269006
24,321,0.0
24,322,0.0
24,323,0.0
24,324,0.0
24,325,0.0
