timepoint,zone,gross_load
8,311,67.26502044499999
8,312,69.521980185
8,313,70.84208871
8,314,75.87598301999999
8,315,80.981597985
8,316,84.18437403
8,317,85.549307955
8,318,109.24196551169591
8,319,110.91865890716372
8,320,110.92324630701752
8,321,108.93919733625732
8,322,106.82211387207603
8,323,113.75596361622807
8,324,110.09522125511695
8,325,104.95045611330409
9,301,99.09005715204678
9,302,93.39251073976607
9,303,86.3164517127193
9,304,79.79088026388888
9,305,74.1804943874269
9,306,71.31337160745612
9,307,69.00132379020467
9,308,67.5723497975146
9,309,67.32463038450291
9,310,68.83847121564325
9,311,71.1482253355263
9,312,72.49921359210526
9,313,77.65085981578947
9,314,82.87590437061402
9,315,86.15359915350876
9,316,87.55046135745613
9,317,121.72676157017548
9,318,123.59507706798246
9,319,123.60018874210527
9,320,121.38939131754388
9,321,119.03035545745614
9,322,126.75664517236844
9,323,122.67753225570176
9,324,116.94479395482456
9,325,110.41463511228069
10,301,104.06594053859651
10,302,96.1811890513158
10,303,88.90983800833335
10,304,82.6582651745614
10,305,79.46347121973683
10,306,76.88718936622807
10,307,75.29490406008772
10,308,75.01887385701754
10,309,76.70572506885965
10,310,79.2794510881579
10,311,80.78483800263159
10,312,86.52524379473682
10,313,92.3474362986842
10,314,95.99972477105263
10,315,97.55622836973686
10,316,0.0
10,317,0.0
10,318,0.0
10,319,0.0
10,320,0.0
10,321,0.0
10,322,0.0
10,323,0.0
10,324,0.0
10,325,0.0
11,301,0.0
11,302,0.0
11,303,0.0
11,304,0.0
11,305,0.0
11,306,0.0
11,307,0.0
11,308,0.0
11,309,0.0
11,310,0.0
11,311,0.0
11,312,0.0
11,313,0.0
11,314,0.0
11,315,0.0
11,316,0.0
11,317,0.0
11,318,0.0
11,319,0.0
11,320,0.0
11,321,0.0
11,322,0.0
11,323,0.0
11,324,0.0
11,325,0.0
12,301,0.0
12,302,0.0
12,303,0.0
12,304,0.0
12,305,0.0
12,306,0.0
12,307,0.0
12,308,0.0
12,309,0.0
12,310,0.0
12,311,0.0
12,312,0.0
12,313,0.0
12,314,165.4235477748538
12,315,167.96254063084797
12,316,167.96948726491226
12,317,164.9650702520468
12,318,161.75920100628656
12,319,172.25903061885967
12,320,166.71562075774852
12,321,158.9249764001462
12,322,150.05065797309942
12,323,141.42294483450294
12,324,130.7077697364035
12,325,120.82619011388887
13,301,112.33046292953215
13,302,107.9888198627193
13,303,104.48771888230993
13,304,102.32384397909357
13,305,101.94872601081869
13,306,104.24111355511695
13,307,107.73874122236839
13,308,109.78452343947369
13,309,117.58558772105262
13,310,125.4977980469298
13,311,130.46116443245614
13,312,132.5764129127193
13,313,121.10252176725145
13,314,122.96125615994151
13,315,122.96634162035089
13,316,120.76688161847953
13,317,118.41994337818714
13,318,126.10661109456142
13,319,122.0484167056725
13,320,116.34507706274854
13,321,109.848406214269
13,322,103.53226904865498
13,323,95.68795218438596
13,324,88.4538901211111
13,325,82.23437663520468
14,301,79.05596623912278
14,302,76.4928960874269
14,303,74.90877634695906
14,304,74.63416168339181
14,305,76.3123623761988
14,306,78.87288980052632
14,307,80.37055678210525
14,308,86.08152459578947
14,309,91.87385970228068
14,310,95.50741849017543
14,311,97.05594001912281
14,312,197.8840175269006
14,313,200.9212278489766
14,314,200.92953759614034
14,315,197.33557460339182
14,316,193.50062912827488
14,317,206.06080266482454
14,318,199.429629359269
14,319,190.1102547880994
14,320,179.49456066970762
14,321,169.17386231146196
14,322,156.35608681675436
14,323,144.53548024944448
14,324,134.37266697608186
14,325,129.1790788546491
15,301,124.99096937997076
15,302,122.40248506178362
15,303,121.95375903935673
15,304,124.69597357347953
15,305,128.8799281792105
15,306,131.3271469068421
15,307,140.65898606631578
15,308,150.12378105991226
15,309,156.06109103807015
15,310,158.59140714464914
15,311,62.423980292397665
15,312,63.382090804093565
15,313,63.38471217543859
15,314,62.25096990643274
15,315,61.041207926900576
15,316,65.00340778070175
15,317,62.91155500292397
15,318,59.97168920760233
15,319,56.622889801169585
15,320,53.367148994152046
15,321,49.32368669298245
15,322,45.59478872222221
15,323,42.38885393567251
15,324,40.7504980614035
15,325,39.42932788011696
16,301,38.61277131286549
16,302,38.47121736257309
16,303,39.33626926608187
16,304,40.65612876315789
16,305,41.42812205263158
16,306,44.371919894736834
16,307,47.357659640350874
16,308,49.2306280877193
16,309,50.028835061403505
16,310,0.0
16,311,0.0
16,312,0.0
16,313,0.0
16,314,0.0
16,315,0.0
16,316,0.0
16,317,0.0
16,318,0.0
16,319,0.0
16,320,0.0
16,321,0.0
16,322,0.0
16,323,0.0
16,324,0.0
16,325,0.0
17,301,0.0
17,302,0.0
17,303,0.0
17,304,0.0
17,305,0.0
17,306,0.0
17,307,0.0
17,308,0.0
17,309,207.87185437368427
17,310,211.06236237763162
17,311,211.0710915442105
17,312,207.29572978842108
17,313,203.26722239657897
17,314,216.46134790973687
17,315,209.49547815973685
17,316,199.7057250613158
17,317,188.55422303789473
17,318,177.71260615052634
17,319,164.2478766876316
17,320,151.83064644500004
17,321,141.15488360578945
17,322,135.69915854447368
17,323,131.2996618407895
17,324,128.58052847184211
17,325,128.10915381736842
18,301,130.98977665605264
18,302,135.38490878131577
18,303,137.95564643526316
18,304,147.7584932494737
18,305,157.70100660236838
18,306,163.93799153210526
18,307,166.5960207544737
18,308,112.98740432923977
18,309,114.72158435540935
18,310,114.72632903754385
18,311,112.67425553064326
18,312,110.48458634769007
18,313,117.65616808307016
18,314,113.8699145552924
18,315,108.54875746576023
18,316,102.48743054011696
18,317,96.59453967941518
18,318,89.27587291429823
18,319,82.52656758722223
18,320,76.72382562356724
18,321,73.75840149114035
18,322,71.36708346301168
18,323,69.88911607628653
18,324,69.63290342625729
18,325,71.19864737160817
19,301,73.58759306131579
19,302,74.98490091526314
19,303,80.31317500947368
19,304,85.71736394903508
19,305,89.1074368387719
19,306,90.55219146114035
19,307,79.90269477426901
19,308,81.12907622923976
19,309,81.1324315845614
19,310,79.68124148023391
19,311,78.13274614643275
19,312,83.20436195929824
19,313,80.52679040374268
19,314,76.763762185731
19,315,72.47729894549708
19,316,68.30995071251463
19,317,63.13431896701754
19,318,58.36132956444444
19,319,54.25773303766081
19,320,52.16063751859648
19,321,50.4695396865497
19,322,49.42434728046783
19,323,49.243158224093555
19,324,50.35042466058479
19,325,52.0398448168421
20,301,53.02799622736842
20,302,56.79605746526315
20,303,60.61780433964912
20,304,63.0152039522807
20,305,64.03690887859649
20,306,0.0
20,307,0.0
20,308,0.0
20,309,0.0
20,310,0.0
20,311,0.0
20,312,0.0
20,313,0.0
20,314,0.0
20,315,0.0
20,316,0.0
20,317,0.0
20,318,0.0
20,319,0.0
20,320,0.0
20,321,0.0
20,322,0.0
20,323,0.0
20,324,0.0
20,325,0.0
21,301,0.0
21,302,0.0
21,303,0.0
21,304,0.0
21,305,0.0
21,306,0.0
21,307,0.0
21,308,0.0
21,309,0.0
21,310,0.0
21,311,0.0
21,312,0.0
21,313,0.0
21,314,0.0
21,315,0.0
21,316,0.0
21,317,0.0
21,318,0.0
21,319,0.0
21,320,0.0
21,321,0.0
21,322,0.0
21,323,0.0
21,324,0.0
21,325,0.0
22,301,0.0
22,302,0.0
22,303,0.0
22,304,0.0
22,305,0.0
22,306,0.0
22,307,0.0
22,308,0.0
22,309,0.0
22,310,0.0
22,311,0.0
22,312,0.0
22,313,0.0
22,314,0.0
22,315,0.0
22,316,0.0
22,317,0.0
22,318,0.0
22,319,0.0
22,320,0.0
22,321,0.0
22,322,0.0
22,323,0.0
22,324,0.0
22,325,0.0
23,301,0.0
23,302,0.0
23,303,0.0
23,304,0.0
23,305,0.0
23,306,0.0
23,307,0.0
23,308,0.0
23,309,0.0
23,310,0.0
23,311,0.0
23,312,0.0
23,313,0.0
23,314,0.0
23,315,0.0
23,316,0.0
23,317,0.0
23,318,0.0
23,319,0.0
23,320,0.0
23,321,0.0
23,322,0.0
23,323,0.0
23,324,0.0
23,325,0.0
24,301,0.0
24,302,0.0
24,303,0.0
24,304,0.0
24,305,0.0
24,306,0.0
24,307,0.0
24,308,0.0
24,309,0.0
24,310,0.0
24,311,0.0
24,312,0.0
24,313,0.0
24,314,0.0
24,315,0.0
24,316,0.0
24,317,0.0
24,318,0.0
24,319,0.0
24,320,0.0
24,321,0.0
24,322,0.0
24,323,0.0
24,324,0.0
24,325,0.0
